LON,LAT,PGA-DD1,PGA-DD2,PGA-DD3,PGA-DD4,Ss-DD1,Ss-DD2,Ss-DD3,Ss-DD4,S1-DD1,S1-DD2,S1-DD3,S1-DD4,PGV-DD4,PGV-DD3,PGV-DD2,PGV-DD1
39.55,40.35,0.371,0.196,0.077,0.054,0.888,0.457,0.173,0.119,0.288,0.162,0.067,0.047,4.013,5.673,13.511,23.835
39.55,40.45,0.355,0.183,0.07,0.049,0.849,0.428,0.159,0.11,0.265,0.151,0.062,0.044,3.78,5.319,12.476,22.148
39.55,40.55,0.352,0.178,0.066,0.045,0.842,0.417,0.151,0.103,0.249,0.142,0.059,0.041,3.501,4.953,11.775,21.057
39.55,40.65,0.362,0.18,0.064,0.043,0.863,0.422,0.147,0.097,0.237,0.134,0.056,0.039,3.285,4.678,11.331,20.491
39.55,40.75,0.379,0.187,0.063,0.041,0.903,0.437,0.146,0.093,0.231,0.129,0.054,0.038,3.128,4.497,11.108,20.36
39.55,40.85,0.399,0.197,0.062,0.04,0.95,0.457,0.145,0.09,0.227,0.126,0.052,0.036,3.002,4.36,11.025,20.53
39.55,40.95,0.415,0.204,0.062,0.039,0.988,0.471,0.143,0.087,0.225,0.123,0.049,0.034,2.876,4.212,10.958,20.812
39.55,41.05,0.412,0.195,0.058,0.036,0.973,0.45,0.132,0.081,0.221,0.118,0.046,0.031,2.734,3.991,10.549,20.523
39.55,41.15,0.293,0.15,0.051,0.033,0.703,0.348,0.115,0.075,0.199,0.109,0.043,0.03,2.513,3.656,9.111,16.727
39.55,41.25,0.265,0.132,0.045,0.03,0.629,0.304,0.103,0.067,0.197,0.105,0.04,0.028,2.313,3.349,8.612,16.328
39.55,41.35,0.281,0.131,0.042,0.028,0.662,0.301,0.094,0.062,0.204,0.105,0.038,0.026,2.166,3.16,8.636,17.199
39.55,41.45,0.312,0.137,0.04,0.026,0.741,0.312,0.089,0.058,0.216,0.105,0.036,0.024,2.029,2.986,8.838,18.927
39.55,41.55,0.336,0.14,0.038,0.025,0.802,0.319,0.084,0.055,0.227,0.103,0.033,0.022,1.874,2.797,8.882,20.577
39.55,41.65,0.311,0.135,0.036,0.023,0.741,0.307,0.08,0.052,0.216,0.098,0.03,0.02,1.699,2.601,8.496,19.229
39.55,41.75,0.274,0.124,0.033,0.021,0.646,0.284,0.075,0.048,0.188,0.082,0.024,0.016,1.419,2.113,7.33,16.557
39.55,41.85,0.246,0.114,0.032,0.02,0.581,0.258,0.072,0.046,0.171,0.076,0.023,0.015,1.332,1.999,6.726,14.983
39.55,41.95,0.227,0.107,0.031,0.02,0.532,0.24,0.07,0.045,0.158,0.072,0.022,0.014,1.292,1.947,6.277,13.713
39.65,35.85,0.243,0.11,0.03,0.018,0.562,0.245,0.065,0.04,0.126,0.056,0.016,0.01,0.99,1.532,5.237,11.752
39.65,35.95,0.227,0.102,0.028,0.017,0.521,0.226,0.062,0.039,0.117,0.053,0.016,0.01,0.975,1.488,4.861,10.835
39.65,36.05,0.212,0.095,0.027,0.016,0.481,0.209,0.059,0.037,0.11,0.051,0.015,0.01,0.954,1.446,4.547,10.026
39.65,36.15,0.194,0.087,0.025,0.016,0.439,0.192,0.055,0.035,0.104,0.049,0.015,0.01,0.936,1.409,4.282,9.261
39.65,36.25,0.175,0.08,0.024,0.015,0.396,0.176,0.053,0.034,0.099,0.047,0.015,0.01,0.935,1.391,4.064,8.576
39.65,36.35,0.165,0.076,0.023,0.015,0.369,0.165,0.05,0.032,0.096,0.047,0.016,0.01,0.942,1.384,3.939,8.201
39.65,36.45,0.159,0.073,0.022,0.014,0.353,0.158,0.048,0.032,0.096,0.047,0.016,0.011,0.979,1.409,3.928,8.073
39.65,36.55,0.154,0.071,0.023,0.015,0.342,0.153,0.05,0.034,0.105,0.054,0.02,0.013,1.144,1.642,4.361,8.581
39.65,36.65,0.152,0.07,0.024,0.017,0.336,0.151,0.052,0.036,0.111,0.059,0.022,0.015,1.307,1.848,4.683,8.975
39.65,36.75,0.151,0.07,0.025,0.018,0.335,0.152,0.055,0.039,0.119,0.064,0.025,0.017,1.452,2.046,5.115,9.568
39.65,36.85,0.152,0.072,0.027,0.019,0.338,0.156,0.057,0.041,0.126,0.069,0.027,0.019,1.563,2.2,5.454,10.083
39.65,36.95,0.155,0.075,0.029,0.02,0.346,0.162,0.061,0.044,0.133,0.073,0.029,0.02,1.675,2.351,5.761,10.59
39.65,37.05,0.161,0.078,0.031,0.022,0.36,0.171,0.066,0.047,0.141,0.079,0.032,0.022,1.832,2.565,6.164,11.204
39.65,37.15,0.169,0.083,0.033,0.024,0.379,0.183,0.072,0.052,0.15,0.084,0.034,0.024,1.971,2.767,6.593,11.862
39.65,37.25,0.178,0.09,0.036,0.026,0.402,0.198,0.078,0.056,0.158,0.089,0.037,0.025,2.084,2.94,7.051,12.567
39.65,37.35,0.19,0.097,0.04,0.028,0.432,0.215,0.085,0.061,0.167,0.095,0.039,0.027,2.222,3.147,7.561,13.381
39.65,37.45,0.206,0.107,0.043,0.031,0.471,0.238,0.094,0.067,0.178,0.102,0.042,0.029,2.385,3.391,8.108,14.392
39.65,37.55,0.228,0.119,0.048,0.034,0.529,0.268,0.106,0.075,0.192,0.11,0.045,0.031,2.592,3.71,8.82,15.632
39.65,37.65,0.254,0.135,0.054,0.038,0.598,0.305,0.118,0.083,0.209,0.118,0.049,0.033,2.788,3.992,9.703,17.14
39.65,37.75,0.288,0.154,0.06,0.042,0.684,0.349,0.134,0.094,0.228,0.129,0.053,0.036,3.006,4.333,10.754,19.112
39.65,37.85,0.373,0.184,0.07,0.048,0.893,0.42,0.155,0.108,0.27,0.148,0.058,0.04,3.328,4.836,12.462,24.075
39.65,37.95,0.423,0.21,0.08,0.056,1.017,0.482,0.179,0.126,0.303,0.162,0.064,0.044,3.769,5.411,13.925,27.466
39.65,38.05,0.398,0.224,0.094,0.067,0.958,0.521,0.214,0.153,0.303,0.171,0.071,0.049,4.19,5.997,14.601,25.666
39.65,38.15,0.476,0.27,0.115,0.083,1.162,0.633,0.265,0.193,0.344,0.193,0.079,0.055,4.921,6.979,16.644,29.829
39.65,38.25,0.611,0.339,0.145,0.104,1.515,0.809,0.327,0.236,0.423,0.227,0.089,0.06,5.684,8.145,20.605,38.154
39.65,38.35,0.815,0.434,0.171,0.12,2.022,1.044,0.402,0.284,0.558,0.283,0.103,0.066,6.362,9.626,26.591,51.724
39.65,38.45,0.994,0.56,0.21,0.138,2.489,1.346,0.482,0.316,0.684,0.352,0.117,0.074,7.165,11.573,34.192,63.432
39.65,38.55,1.144,0.65,0.243,0.149,2.866,1.561,0.567,0.34,0.802,0.412,0.135,0.078,7.715,13.755,49.239,89.001
39.65,38.65,1.076,0.615,0.223,0.143,2.701,1.501,0.521,0.327,0.753,0.396,0.127,0.078,7.664,12.794,38.95,69.419
39.65,38.75,0.842,0.468,0.186,0.125,2.085,1.132,0.433,0.294,0.602,0.309,0.114,0.075,7.213,10.969,29.466,56.001
39.65,38.85,0.732,0.394,0.156,0.107,1.788,0.939,0.363,0.247,0.521,0.27,0.105,0.069,6.387,9.593,24.94,47.962
39.65,38.95,0.67,0.356,0.141,0.096,1.644,0.854,0.324,0.221,0.474,0.251,0.1,0.066,5.966,8.862,22.868,43.425
39.65,39.05,0.71,0.372,0.138,0.092,1.732,0.884,0.318,0.213,0.479,0.252,0.099,0.066,5.879,8.793,23.204,44.558
39.65,39.15,0.726,0.377,0.136,0.091,1.772,0.894,0.315,0.211,0.487,0.256,0.1,0.066,5.893,8.823,23.709,45.558
39.65,39.25,0.693,0.361,0.136,0.092,1.695,0.861,0.314,0.212,0.479,0.256,0.101,0.067,5.98,8.916,23.351,44.233
39.65,39.35,0.645,0.355,0.144,0.098,1.592,0.853,0.329,0.223,0.474,0.262,0.105,0.07,6.265,9.396,23.45,42.482
39.65,39.45,0.754,0.419,0.163,0.11,1.857,1.009,0.383,0.253,0.558,0.303,0.114,0.076,6.911,10.643,27.678,49.814
39.65,39.55,0.931,0.535,0.206,0.134,2.34,1.293,0.474,0.309,0.695,0.373,0.131,0.083,7.923,12.597,34.728,62.011
39.65,39.65,1.162,0.663,0.243,0.157,2.932,1.616,0.569,0.362,0.879,0.457,0.148,0.09,8.847,14.683,43.749,78.773
39.65,39.75,1.069,0.604,0.227,0.152,2.674,1.467,0.529,0.348,0.815,0.42,0.139,0.087,8.599,13.634,39.932,72.221
39.65,39.85,0.812,0.456,0.183,0.126,2.014,1.102,0.423,0.293,0.635,0.326,0.118,0.079,7.608,11.197,29.876,55.296
39.65,39.95,0.61,0.342,0.143,0.101,1.5,0.818,0.324,0.228,0.49,0.26,0.101,0.069,6.278,9.069,22.821,41.645
39.65,40.05,0.502,0.281,0.114,0.08,1.216,0.659,0.262,0.183,0.398,0.218,0.087,0.061,5.445,7.754,18.793,33.326
39.65,40.15,0.437,0.239,0.096,0.067,1.056,0.564,0.219,0.153,0.341,0.191,0.079,0.055,4.751,6.768,16.201,28.662
39.65,40.25,0.398,0.213,0.084,0.058,0.954,0.497,0.191,0.132,0.306,0.173,0.073,0.051,4.277,6.069,14.573,25.518
39.65,40.35,0.371,0.194,0.076,0.053,0.888,0.453,0.17,0.117,0.281,0.159,0.067,0.047,3.974,5.612,13.252,23.37
39.65,40.45,0.355,0.182,0.07,0.048,0.85,0.426,0.158,0.108,0.26,0.149,0.062,0.044,3.761,5.287,12.315,21.836
39.65,40.55,0.353,0.178,0.065,0.045,0.843,0.416,0.15,0.102,0.245,0.14,0.059,0.041,3.481,4.922,11.665,20.835
39.65,40.65,0.361,0.18,0.063,0.042,0.863,0.421,0.146,0.096,0.235,0.133,0.056,0.039,3.276,4.662,11.251,20.321
39.65,40.75,0.378,0.187,0.062,0.041,0.901,0.436,0.145,0.093,0.229,0.128,0.054,0.038,3.117,4.478,11.038,20.21
39.65,40.85,0.398,0.196,0.062,0.04,0.946,0.456,0.144,0.089,0.225,0.125,0.051,0.035,2.991,4.342,10.963,20.409
39.65,40.95,0.413,0.203,0.061,0.038,0.984,0.47,0.142,0.086,0.224,0.122,0.049,0.034,2.869,4.201,10.908,20.712
39.65,41.05,0.41,0.194,0.058,0.036,0.969,0.449,0.131,0.081,0.22,0.118,0.046,0.031,2.724,3.975,10.511,20.457
39.65,41.15,0.294,0.151,0.051,0.033,0.705,0.349,0.114,0.074,0.199,0.109,0.043,0.029,2.497,3.634,9.104,16.773
39.65,41.25,0.271,0.133,0.045,0.03,0.643,0.308,0.103,0.067,0.199,0.106,0.04,0.028,2.304,3.341,8.676,16.607
39.65,41.35,0.299,0.136,0.042,0.028,0.708,0.311,0.094,0.062,0.211,0.106,0.038,0.026,2.158,3.155,8.837,18.124
39.65,41.45,0.365,0.146,0.04,0.026,0.87,0.333,0.089,0.058,0.237,0.108,0.036,0.024,2.019,2.975,9.283,21.726
39.65,41.55,0.421,0.15,0.038,0.024,0.999,0.342,0.084,0.055,0.264,0.107,0.033,0.022,1.848,2.77,9.4,25.314
39.65,41.65,0.34,0.138,0.036,0.023,0.812,0.315,0.08,0.052,0.228,0.098,0.03,0.02,1.664,2.535,8.615,20.997
39.65,41.75,0.269,0.122,0.033,0.021,0.636,0.279,0.075,0.048,0.185,0.081,0.024,0.016,1.426,2.116,7.228,16.345
39.65,41.85,0.236,0.111,0.032,0.021,0.556,0.252,0.072,0.046,0.165,0.075,0.023,0.015,1.364,2.021,6.569,14.367
39.65,41.95,0.22,0.105,0.031,0.02,0.513,0.236,0.071,0.046,0.154,0.071,0.022,0.015,1.343,1.989,6.188,13.216
39.75,35.85,0.249,0.113,0.03,0.018,0.577,0.251,0.066,0.04,0.129,0.056,0.016,0.01,0.983,1.521,5.333,12.19
39.75,35.95,0.232,0.105,0.029,0.017,0.533,0.232,0.063,0.039,0.119,0.054,0.016,0.01,0.972,1.487,4.938,11.095
39.75,36.05,0.218,0.098,0.027,0.017,0.497,0.217,0.06,0.038,0.113,0.051,0.016,0.01,0.962,1.456,4.635,10.323
39.75,36.15,0.202,0.091,0.026,0.016,0.456,0.201,0.057,0.036,0.107,0.049,0.015,0.01,0.946,1.423,4.366,9.544
39.75,36.25,0.183,0.084,0.025,0.015,0.414,0.185,0.055,0.035,0.101,0.048,0.015,0.01,0.942,1.401,4.14,8.827
39.75,36.35,0.171,0.079,0.023,0.015,0.384,0.172,0.052,0.033,0.098,0.047,0.016,0.01,0.948,1.392,3.992,8.368
39.75,36.45,0.164,0.075,0.023,0.015,0.365,0.164,0.05,0.032,0.096,0.047,0.016,0.011,0.97,1.403,3.935,8.149
39.75,36.55,0.158,0.073,0.022,0.015,0.352,0.158,0.049,0.033,0.099,0.049,0.017,0.012,1.03,1.474,4.036,8.21
39.75,36.65,0.155,0.071,0.024,0.016,0.343,0.154,0.052,0.036,0.109,0.057,0.021,0.015,1.253,1.778,4.577,8.874
39.75,36.75,0.153,0.071,0.025,0.018,0.338,0.154,0.054,0.038,0.118,0.063,0.024,0.017,1.429,2.012,5.03,9.462
39.75,36.85,0.152,0.072,0.027,0.019,0.338,0.156,0.057,0.041,0.125,0.068,0.027,0.019,1.547,2.173,5.383,9.963
39.75,36.95,0.154,0.074,0.028,0.02,0.343,0.16,0.06,0.043,0.131,0.073,0.029,0.02,1.656,2.32,5.682,10.457
39.75,37.05,0.158,0.077,0.03,0.022,0.353,0.167,0.064,0.046,0.139,0.077,0.031,0.022,1.801,2.513,6.04,10.999
39.75,37.15,0.164,0.081,0.032,0.023,0.368,0.177,0.07,0.051,0.147,0.082,0.033,0.023,1.946,2.718,6.436,11.614
39.75,37.25,0.173,0.087,0.035,0.026,0.389,0.191,0.076,0.055,0.156,0.088,0.036,0.025,2.064,2.901,6.919,12.333
39.75,37.35,0.184,0.094,0.039,0.028,0.417,0.208,0.083,0.059,0.165,0.094,0.039,0.027,2.197,3.102,7.445,13.136
39.75,37.45,0.201,0.104,0.042,0.03,0.46,0.231,0.091,0.065,0.176,0.101,0.041,0.029,2.356,3.341,8.015,14.204
39.75,37.55,0.234,0.118,0.046,0.033,0.549,0.265,0.103,0.073,0.194,0.11,0.044,0.031,2.55,3.643,8.856,16.023
39.75,37.65,0.288,0.137,0.053,0.037,0.679,0.31,0.114,0.08,0.218,0.12,0.048,0.033,2.76,3.945,10.001,18.97
39.75,37.75,0.337,0.16,0.059,0.041,0.813,0.363,0.129,0.09,0.244,0.134,0.053,0.036,2.974,4.294,11.295,21.893
39.75,37.85,0.431,0.184,0.066,0.046,1.027,0.418,0.148,0.104,0.297,0.15,0.058,0.04,3.261,4.72,12.667,28.051
39.75,37.95,0.368,0.192,0.076,0.054,0.883,0.439,0.169,0.119,0.278,0.154,0.062,0.043,3.662,5.267,12.979,24.102
39.75,38.05,0.366,0.208,0.088,0.062,0.876,0.478,0.202,0.145,0.288,0.164,0.068,0.047,4.067,5.771,13.692,23.986
39.75,38.15,0.446,0.251,0.109,0.079,1.081,0.588,0.246,0.179,0.325,0.183,0.077,0.054,4.722,6.628,15.666,27.938
39.75,38.25,0.557,0.312,0.134,0.098,1.364,0.739,0.307,0.223,0.387,0.213,0.085,0.059,5.524,7.79,18.83,34.136
39.75,38.35,0.727,0.395,0.161,0.115,1.802,0.942,0.374,0.268,0.503,0.26,0.098,0.065,6.18,9.063,24.033,46.412
39.75,38.45,0.961,0.529,0.204,0.137,2.391,1.27,0.465,0.314,0.651,0.331,0.114,0.073,7.114,11.129,32,60.636
39.75,38.55,1.09,0.617,0.241,0.151,2.734,1.488,0.564,0.345,0.751,0.389,0.133,0.078,7.776,13.554,43.427,77.605
39.75,38.65,1.083,0.619,0.244,0.15,2.723,1.495,0.57,0.342,0.759,0.395,0.137,0.08,7.891,14.042,46.072,82.048
39.75,38.75,0.911,0.521,0.206,0.136,2.283,1.261,0.474,0.312,0.656,0.342,0.121,0.077,7.571,11.883,32.785,60.506
39.75,38.85,0.792,0.43,0.17,0.116,1.943,1.036,0.404,0.273,0.57,0.293,0.111,0.074,6.867,10.47,27.416,52.664
39.75,38.95,0.741,0.396,0.153,0.104,1.817,0.946,0.355,0.237,0.524,0.272,0.105,0.069,6.291,9.541,25.126,48.378
39.75,39.05,0.759,0.402,0.148,0.098,1.855,0.956,0.341,0.224,0.514,0.269,0.104,0.068,6.107,9.318,25.002,47.858
39.75,39.15,0.788,0.405,0.145,0.095,1.915,0.961,0.332,0.22,0.524,0.272,0.104,0.068,6.087,9.246,25.444,49.362
39.75,39.25,0.705,0.374,0.143,0.096,1.728,0.892,0.328,0.221,0.488,0.264,0.105,0.069,6.171,9.281,24.057,44.863
39.75,39.35,0.656,0.365,0.15,0.103,1.621,0.881,0.347,0.234,0.486,0.27,0.109,0.073,6.505,9.835,24.085,43.359
39.75,39.45,0.748,0.437,0.177,0.118,1.87,1.068,0.417,0.277,0.562,0.313,0.12,0.078,7.356,11.269,28.654,49.454
39.75,39.55,1.1,0.639,0.237,0.15,2.776,1.569,0.559,0.343,0.796,0.433,0.147,0.088,8.508,14.561,41.35,71.167
39.75,39.65,1.171,0.674,0.276,0.167,2.939,1.635,0.631,0.386,0.881,0.46,0.16,0.093,9.219,16.175,56.01,100.863
39.75,39.75,0.969,0.568,0.224,0.151,2.45,1.375,0.521,0.344,0.746,0.397,0.137,0.087,8.527,13.451,36.848,65.219
39.75,39.85,0.734,0.415,0.17,0.118,1.813,0.995,0.399,0.276,0.581,0.304,0.114,0.077,7.294,10.696,27.367,50.029
39.75,39.95,0.545,0.312,0.133,0.094,1.335,0.745,0.305,0.216,0.449,0.244,0.098,0.067,6.041,8.669,21.256,37.862
39.75,40.05,0.487,0.27,0.111,0.078,1.178,0.635,0.252,0.176,0.379,0.211,0.086,0.06,5.345,7.588,18.062,31.935
39.75,40.15,0.436,0.236,0.094,0.066,1.054,0.558,0.216,0.151,0.331,0.187,0.078,0.055,4.672,6.65,15.85,27.984
39.75,40.25,0.401,0.212,0.083,0.057,0.96,0.496,0.189,0.13,0.298,0.169,0.072,0.05,4.232,6.002,14.314,25.056
39.75,40.35,0.376,0.195,0.075,0.052,0.898,0.455,0.169,0.116,0.275,0.157,0.066,0.046,3.947,5.572,13.077,23.059
39.75,40.45,0.36,0.184,0.069,0.047,0.862,0.43,0.157,0.108,0.256,0.147,0.062,0.044,3.737,5.265,12.21,21.643
39.75,40.55,0.357,0.179,0.065,0.044,0.853,0.42,0.15,0.102,0.242,0.139,0.058,0.041,3.473,4.91,11.603,20.713
39.75,40.65,0.364,0.181,0.063,0.042,0.87,0.423,0.146,0.096,0.233,0.133,0.056,0.039,3.271,4.657,11.208,20.229
39.75,40.75,0.38,0.187,0.062,0.041,0.905,0.438,0.145,0.092,0.227,0.128,0.054,0.038,3.115,4.476,11.005,20.135
39.75,40.85,0.398,0.196,0.062,0.04,0.948,0.457,0.144,0.089,0.224,0.125,0.051,0.035,2.986,4.334,10.934,20.357
39.75,40.95,0.413,0.203,0.061,0.038,0.985,0.47,0.142,0.086,0.223,0.122,0.049,0.033,2.864,4.194,10.885,20.68
39.75,41.05,0.411,0.195,0.057,0.036,0.971,0.45,0.131,0.08,0.22,0.118,0.046,0.031,2.721,3.972,10.507,20.47
39.75,41.15,0.296,0.152,0.051,0.032,0.711,0.352,0.114,0.074,0.2,0.109,0.043,0.029,2.491,3.63,9.131,16.867
39.75,41.25,0.278,0.136,0.045,0.03,0.661,0.314,0.103,0.067,0.202,0.106,0.04,0.028,2.302,3.345,8.778,16.959
39.75,41.35,0.319,0.142,0.042,0.028,0.765,0.325,0.094,0.062,0.22,0.108,0.039,0.026,2.157,3.161,9.102,19.252
39.75,41.45,0.428,0.158,0.04,0.026,1.029,0.361,0.089,0.058,0.265,0.112,0.036,0.024,2.012,2.972,9.888,25.168
39.75,41.55,0.51,0.164,0.038,0.024,1.21,0.374,0.084,0.055,0.307,0.112,0.032,0.021,1.822,2.744,10.083,30.608
39.75,41.65,0.368,0.144,0.036,0.023,0.878,0.327,0.08,0.052,0.24,0.099,0.029,0.019,1.632,2.475,8.802,22.578
39.75,41.75,0.271,0.123,0.033,0.021,0.641,0.28,0.076,0.048,0.186,0.081,0.024,0.016,1.438,2.131,7.25,16.479
39.75,41.85,0.233,0.111,0.032,0.021,0.548,0.249,0.073,0.047,0.163,0.075,0.023,0.015,1.392,2.054,6.537,14.159
39.75,41.95,0.218,0.105,0.032,0.021,0.507,0.234,0.072,0.047,0.153,0.072,0.023,0.015,1.387,2.033,6.169,13.015
39.85,35.85,0.255,0.115,0.03,0.018,0.59,0.256,0.067,0.04,0.133,0.057,0.016,0.01,0.972,1.507,5.389,12.608
39.85,35.95,0.237,0.108,0.029,0.018,0.545,0.238,0.065,0.04,0.121,0.054,0.016,0.01,0.973,1.489,5.005,11.337
39.85,36.05,0.225,0.102,0.028,0.017,0.512,0.224,0.063,0.039,0.115,0.052,0.016,0.01,0.974,1.471,4.722,10.576
39.85,36.15,0.212,0.096,0.027,0.017,0.481,0.212,0.06,0.038,0.109,0.05,0.015,0.01,0.965,1.445,4.486,9.925
39.85,36.25,0.197,0.09,0.026,0.016,0.444,0.198,0.057,0.037,0.104,0.048,0.015,0.01,0.956,1.42,4.266,9.262
39.85,36.35,0.18,0.084,0.025,0.016,0.406,0.183,0.055,0.035,0.1,0.047,0.016,0.01,0.962,1.41,4.083,8.644
39.85,36.45,0.171,0.079,0.024,0.015,0.384,0.173,0.053,0.034,0.098,0.047,0.016,0.011,0.975,1.409,3.987,8.33
39.85,36.55,0.164,0.076,0.023,0.015,0.366,0.164,0.051,0.033,0.099,0.049,0.017,0.011,1.021,1.463,4.037,8.286
39.85,36.65,0.159,0.073,0.024,0.016,0.353,0.159,0.053,0.036,0.108,0.056,0.021,0.014,1.214,1.725,4.498,8.817
39.85,36.75,0.156,0.072,0.025,0.017,0.345,0.156,0.054,0.038,0.116,0.062,0.024,0.016,1.397,1.964,4.927,9.364
39.85,36.85,0.154,0.072,0.027,0.019,0.341,0.156,0.057,0.04,0.123,0.067,0.027,0.019,1.529,2.144,5.313,9.858
39.85,36.95,0.154,0.073,0.028,0.02,0.342,0.159,0.06,0.043,0.13,0.072,0.029,0.02,1.646,2.302,5.629,10.361
39.85,37.05,0.156,0.076,0.03,0.021,0.348,0.165,0.063,0.046,0.137,0.077,0.031,0.022,1.787,2.487,5.969,10.868
39.85,37.15,0.161,0.079,0.032,0.023,0.36,0.173,0.068,0.05,0.145,0.081,0.033,0.023,1.933,2.69,6.336,11.437
39.85,37.25,0.168,0.084,0.034,0.025,0.378,0.185,0.075,0.054,0.153,0.086,0.036,0.025,2.042,2.858,6.776,12.097
39.85,37.35,0.178,0.091,0.038,0.027,0.404,0.202,0.081,0.058,0.162,0.092,0.039,0.027,2.173,3.055,7.305,12.88
39.85,37.45,0.195,0.101,0.041,0.029,0.446,0.223,0.088,0.063,0.174,0.099,0.041,0.029,2.326,3.285,7.884,13.949
39.85,37.55,0.235,0.115,0.045,0.032,0.551,0.258,0.099,0.071,0.193,0.109,0.044,0.03,2.513,3.572,8.765,16.141
39.85,37.65,0.325,0.135,0.05,0.036,0.764,0.304,0.11,0.078,0.235,0.121,0.048,0.033,2.733,3.887,10.02,21.263
39.85,37.75,0.392,0.159,0.057,0.04,0.928,0.359,0.124,0.087,0.268,0.136,0.053,0.036,2.944,4.234,11.437,25.225
39.85,37.85,0.372,0.171,0.063,0.044,0.891,0.39,0.142,0.1,0.267,0.144,0.057,0.039,3.204,4.608,12.057,24.251
39.85,37.95,0.321,0.175,0.073,0.051,0.768,0.402,0.16,0.114,0.257,0.148,0.061,0.042,3.565,5.077,12.118,21.538
39.85,38.05,0.343,0.194,0.083,0.059,0.814,0.445,0.187,0.136,0.276,0.158,0.067,0.046,3.966,5.587,12.995,22.742
39.85,38.15,0.418,0.233,0.102,0.074,0.998,0.544,0.229,0.166,0.31,0.175,0.075,0.053,4.522,6.319,14.864,26.264
39.85,38.25,0.511,0.289,0.124,0.091,1.246,0.677,0.289,0.211,0.36,0.201,0.083,0.058,5.354,7.47,17.448,31.398
39.85,38.35,0.64,0.359,0.153,0.11,1.593,0.858,0.351,0.255,0.447,0.239,0.094,0.064,6.016,8.637,21.801,40.454
39.85,38.45,0.898,0.49,0.193,0.132,2.228,1.179,0.443,0.307,0.608,0.309,0.11,0.072,6.961,10.663,29.645,56.835
39.85,38.55,1.055,0.61,0.229,0.149,2.666,1.496,0.539,0.342,0.737,0.389,0.128,0.078,7.722,12.84,37.952,67.743
39.85,38.65,1.194,0.682,0.259,0.154,2.987,1.656,0.599,0.353,0.856,0.442,0.145,0.081,8.05,14.815,55.04,98.376
39.85,38.75,1.032,0.597,0.225,0.146,2.599,1.457,0.529,0.332,0.736,0.389,0.131,0.08,7.886,13.106,37.78,67.496
39.85,38.85,0.871,0.482,0.193,0.128,2.162,1.17,0.447,0.299,0.63,0.323,0.119,0.077,7.453,11.394,30.679,58.287
39.85,38.95,0.835,0.445,0.168,0.112,2.051,1.076,0.4,0.26,0.587,0.299,0.111,0.074,6.736,10.471,28.282,54.821
39.85,39.05,0.806,0.43,0.158,0.105,1.98,1.035,0.372,0.24,0.551,0.287,0.109,0.072,6.442,10.019,26.96,51.268
39.85,39.15,0.835,0.426,0.152,0.101,2.036,1.016,0.352,0.231,0.564,0.287,0.107,0.071,6.323,9.713,26.938,53.145
39.85,39.25,0.704,0.381,0.149,0.101,1.731,0.911,0.344,0.231,0.494,0.27,0.108,0.072,6.395,9.675,24.484,45.02
39.85,39.35,0.678,0.384,0.158,0.108,1.678,0.925,0.37,0.247,0.503,0.282,0.112,0.075,6.795,10.373,25.089,44.771
39.85,39.45,0.801,0.476,0.198,0.129,2.024,1.168,0.456,0.299,0.597,0.335,0.128,0.082,7.745,12.12,30.737,52.823
39.85,39.55,1.066,0.632,0.278,0.164,2.707,1.536,0.635,0.378,0.772,0.424,0.16,0.092,9.067,16.29,49.482,84.247
39.85,39.65,1.091,0.644,0.285,0.17,2.77,1.561,0.649,0.395,0.797,0.433,0.163,0.094,9.353,16.599,51.822,89.038
39.85,39.75,0.872,0.511,0.212,0.145,2.205,1.243,0.488,0.328,0.672,0.36,0.132,0.085,8.257,12.698,33.013,58.882
39.85,39.85,0.669,0.382,0.159,0.111,1.657,0.914,0.369,0.256,0.531,0.285,0.11,0.075,6.931,10.261,25.194,45.561
39.85,39.95,0.514,0.297,0.126,0.089,1.265,0.706,0.292,0.207,0.425,0.234,0.095,0.065,5.868,8.402,20.442,35.777
39.85,40.05,0.486,0.266,0.109,0.077,1.174,0.626,0.246,0.172,0.366,0.206,0.084,0.059,5.283,7.484,17.657,31.215
39.85,40.15,0.444,0.237,0.094,0.065,1.07,0.559,0.215,0.149,0.324,0.183,0.077,0.054,4.632,6.583,15.647,27.651
39.85,40.25,0.408,0.214,0.082,0.057,0.978,0.5,0.189,0.129,0.293,0.167,0.071,0.05,4.205,5.962,14.153,24.808
39.85,40.35,0.385,0.198,0.075,0.052,0.919,0.462,0.17,0.116,0.27,0.155,0.066,0.046,3.931,5.553,12.987,22.922
39.85,40.45,0.37,0.187,0.069,0.047,0.883,0.438,0.158,0.108,0.253,0.146,0.062,0.043,3.725,5.256,12.168,21.581
39.85,40.55,0.365,0.183,0.066,0.044,0.872,0.428,0.151,0.102,0.24,0.138,0.059,0.041,3.474,4.916,11.593,20.709
39.85,40.65,0.371,0.184,0.064,0.042,0.885,0.43,0.147,0.096,0.231,0.132,0.056,0.039,3.275,4.665,11.211,20.249
39.85,40.75,0.384,0.19,0.063,0.041,0.916,0.443,0.146,0.092,0.226,0.128,0.054,0.038,3.12,4.486,11.014,20.164
39.85,40.85,0.401,0.198,0.062,0.04,0.956,0.461,0.145,0.089,0.224,0.124,0.051,0.035,2.987,4.338,10.941,20.389
